643	-0.789764
644	-0.706787
645	-0.612640
646	-0.508820
647	-0.397034
648	-0.278992
649	-0.156555
650	-0.031677
651	 0.093689
652	 0.217590
653	 0.338074
654	 0.453186
655	 0.561157
656	 0.660278
657	 0.749023
658	 0.825928
659	 0.889801
660	 0.939667
661	 0.974701
662	 0.994354
663	 0.998352
664	 0.986633
665	 0.959320
666	 0.916870
667	 0.859955
668	 0.789490
669	 0.706635
670	 0.612610
671	 0.508911
672	 0.397186
673	 0.279144
674	 0.156708
675	 0.031830
676	-0.093536
677	-0.217438
678	-0.337921
679	-0.453094
680	-0.561127
681	-0.660339
682	-0.749146
683	-0.826172
684	-0.890228
685	-0.940247
686	-0.975464
687	-0.995239
688	-0.999390
689	-0.987793
690	-0.960632
691	-0.918335
692	-0.861603
693	-0.791260
694	-0.708496
695	-0.614563
696	-0.510956
697	-0.399292
698	-0.281372
699	-0.158997
700	-0.034119
701	 0.091248
702	 0.215210
703	 0.335815
704	 0.451080
705	 0.559235
706	 0.658569
707	 0.747498
708	 0.824677
709	 0.888855
710	 0.938995
711	 0.974335
712	 0.994324
713	 0.998627
714	 0.987183
715	 0.960175
716	 0.918030
717	 0.861420
718	 0.791199
719	 0.708527
720	 0.614685
721	 0.511139
722	 0.399536
723	 0.281616
724	 0.159271
725	 0.034393
726	-0.091003
727	-0.215027
728	-0.335632
729	-0.450958
730	-0.559204
731	-0.658661
732	-0.747711
733	-0.825012
734	-0.889313
735	-0.939575
736	-0.975037
737	-0.995178
738	-0.999634
739	-0.988342
740	-0.961487
741	-0.919495
742	-0.863007
743	-0.792908
744	-0.710327
745	-0.616577
746	-0.513092
747	-0.401550
748	-0.283722
749	-0.161407
750	-0.036560
751	 0.088867
752	 0.212891
753	 0.333527
754	 0.448914
755	 0.557220
756	 0.656708
757	 0.745850
758	 0.823273
759	 0.887695
760	 0.938080
761	 0.973694
762	 0.993958
763	 0.998566
764	 0.987457
765	 0.960754
766	 0.918915
767	 0.862579
768	 0.792633
769	 0.710236
770	 0.616608
771	 0.513245
772	 0.401794
773	 0.283997
774	 0.161713
775	 0.036865
776	-0.088562
777	-0.212585
778	-0.333282
779	-0.448730
780	-0.557098
781	-0.656708
782	-0.745972
783	-0.823517
784	-0.888062
785	-0.938629
786	-0.974426
787	-0.994873
788	-0.999634
789	-0.988647
790	-0.962097
791	-0.920380
792	-0.864197
793	-0.794373
794	-0.712036
